date,ticker,open,high,low,close,volume,returns_pct
2023-11-24,HDFC,1866.04,1879.78,1824.22,1852.0,5202962,-1.6943
2023-11-27,HDFC,1821.55,1838.25,1783.91,1811.08,7452025,-2.2094
2023-11-28,HDFC,1839.27,1862.65,1807.59,1835.12,4748415,1.3274
2023-11-29,HDFC,1834.75,1847.41,1792.8,1820.1,1699517,-0.8183
2023-11-30,HDFC,1751.93,1789.46,1736.57,1763.01,2957590,-3.1367
2023-12-01,HDFC,1725.22,1768.05,1715.79,1741.92,3857272,-1.1963
2023-12-04,HDFC,1733.74,1761.01,1708.96,1734.99,6120024,-0.398
2023-12-05,HDFC,1724.54,1741.93,1690.44,1716.19,5771978,-1.0837
2023-12-06,HDFC,1741.86,1755.44,1703.55,1729.49,2071510,0.7754
2023-12-07,HDFC,1723.07,1744.86,1693.29,1719.07,9017963,-0.6025
2023-12-08,HDFC,1728.5,1767.84,1715.59,1741.71,1985247,1.3171
2023-12-11,HDFC,1779.38,1791.3,1738.35,1764.82,1938087,1.3268
2023-12-12,HDFC,1751.08,1764.86,1712.7,1738.78,7884183,-1.4755
2023-12-13,HDFC,1705.17,1746.07,1694.47,1720.27,7552769,-1.0646
2023-12-14,HDFC,1755.17,1774.25,1721.81,1748.03,3647952,1.6137
2023-12-15,HDFC,1739.05,1782.35,1729.67,1756.01,4201835,0.4566
2023-12-18,HDFC,1766.34,1801.5,1748.25,1774.87,2701179,1.0742
2023-12-19,HDFC,1793.28,1820.94,1767.11,1794.03,3315000,1.079
2023-12-20,HDFC,1778.28,1802.89,1749.61,1776.25,3506497,-0.9908
2023-12-21,HDFC,1846.18,1870.93,1815.64,1843.28,4307435,3.7739
2023-12-22,HDFC,1853.24,1899.14,1843.01,1871.08,2043976,1.5077
2023-12-25,HDFC,1853.16,1887.63,1831.84,1859.74,2570315,-0.6059
2023-12-26,HDFC,1882.96,1917.5,1860.82,1889.16,2933055,1.582
2023-12-27,HDFC,1890.37,1914.79,1858.2,1886.49,2960456,-0.1412
2023-12-28,HDFC,1895.24,1918.84,1862.13,1890.49,3186871,0.2117
2023-12-29,HDFC,1866.19,1901.58,1845.37,1873.47,1037396,-0.8999
2024-01-01,HDFC,1833.19,1876.85,1821.37,1849.11,2933267,-1.3004
2024-01-02,HDFC,1852.48,1899.2,1843.07,1871.13,3209629,1.1911
2024-01-03,HDFC,1845.4,1879.9,1824.34,1852.12,6698499,-1.0161
2024-01-04,HDFC,1833.67,1858.58,1803.65,1831.12,2067457,-1.1341
2024-01-05,HDFC,1807.34,1850.24,1795.56,1822.9,1524610,-0.4488
2024-01-08,HDFC,1791.91,1820.9,1767.08,1793.99,2936910,-1.5858
2024-01-09,HDFC,1805.79,1822.84,1768.97,1795.91,1882199,0.1066
2024-01-10,HDFC,1773.08,1809.24,1755.76,1782.5,4767144,-0.7463
2024-01-11,HDFC,1811.09,1836.89,1782.6,1809.74,2014952,1.5283
2024-01-12,HDFC,1835.27,1865.77,1810.62,1838.2,3201431,1.5722
2024-01-15,HDFC,1834.96,1865.9,1810.75,1838.33,2381333,0.0071
2024-01-16,HDFC,1803.57,1843.07,1788.6,1815.84,3031651,-1.2235
2024-01-17,HDFC,1792.75,1837.99,1783.66,1810.82,4628557,-0.276
2024-01-18,HDFC,1818.22,1828.36,1774.32,1801.34,10098611,-0.5239
2024-01-19,HDFC,1840.37,1872.28,1816.94,1844.61,2396898,2.4024
2024-01-22,HDFC,1846.33,1863.46,1808.38,1835.92,2593914,-0.4712
2024-01-23,HDFC,1839.96,1870.39,1815.1,1842.75,1276277,0.3717
2024-01-24,HDFC,1858.69,1889.07,1833.23,1861.15,6088208,0.9987
2024-01-25,HDFC,1898.12,1930.78,1873.71,1902.24,4309680,2.2079
2024-01-26,HDFC,1897.61,1921.14,1864.35,1892.75,2900831,-0.4992
2024-01-29,HDFC,1839.71,1879.41,1823.86,1851.64,2749776,-2.1719
2024-01-30,HDFC,1854.81,1883.44,1827.78,1855.61,5121318,0.2146
2024-01-31,HDFC,1898.3,1916.05,1859.42,1887.74,1869996,1.7313
2024-02-01,HDFC,1895.49,1927.64,1870.67,1899.16,3633448,0.6049
2024-02-02,HDFC,1898.27,1912.34,1855.82,1884.08,5264290,-0.7939
2024-02-05,HDFC,1873.81,1903.24,1846.98,1875.11,4124754,-0.4761
2024-02-06,HDFC,1847.29,1879.31,1823.77,1851.54,1157101,-1.2569
2024-02-07,HDFC,1839.07,1873.45,1818.07,1845.76,3157675,-0.3122
2024-02-08,HDFC,1827.3,1849.57,1794.9,1822.23,2010967,-1.2746
2024-02-09,HDFC,1844.29,1860.95,1805.94,1833.45,3053857,0.6153
2024-02-12,HDFC,1843.54,1875.47,1820.03,1847.75,3527085,0.7801
2024-02-13,HDFC,1854.79,1878.43,1822.91,1850.67,5166220,0.1582
2024-02-14,HDFC,1876.25,1903.7,1847.43,1875.57,3866449,1.3451
2024-02-15,HDFC,1912.38,1939.32,1882.0,1910.66,3998673,1.8711
2024-02-16,HDFC,1941.36,1981.83,1923.25,1952.54,3072177,2.1919
2024-02-19,HDFC,1965.71,1986.23,1927.52,1956.88,1374464,0.2222
2024-02-20,HDFC,1929.8,1970.64,1912.4,1941.52,3561508,-0.7849
2024-02-21,HDFC,1881.44,1906.39,1850.04,1878.22,1314056,-3.2604
2024-02-22,HDFC,1855.88,1893.94,1837.96,1865.95,4349569,-0.6529
2024-02-23,HDFC,1840.57,1858.28,1803.35,1830.82,1593818,-1.8831
2024-02-26,HDFC,1834.68,1859.61,1804.64,1832.12,6109232,0.0714
2024-02-27,HDFC,1869.3,1882.82,1827.17,1854.99,11968655,1.2482
2024-02-28,HDFC,1864.3,1904.35,1848.06,1876.21,4044064,1.1435
2024-02-29,HDFC,1915.94,1928.51,1871.51,1900.01,3224081,1.2688
2024-03-01,HDFC,1847.31,1886.0,1830.26,1858.13,2258763,-2.2044
2024-03-04,HDFC,1815.32,1844.89,1790.36,1817.62,2282472,-2.18
2024-03-05,HDFC,1868.98,1881.01,1825.42,1853.22,7859382,1.9583
2024-03-06,HDFC,1802.56,1824.48,1770.56,1797.52,1334106,-3.0054
2024-03-07,HDFC,1811.35,1844.12,1789.62,1816.87,8288773,1.0766
2024-03-08,HDFC,1826.54,1839.42,1785.05,1812.23,7654295,-0.2552
2024-03-11,HDFC,1803.39,1830.72,1776.61,1803.67,1373923,-0.4726
2024-03-12,HDFC,1813.23,1836.67,1782.38,1809.52,1593310,0.3247
2024-03-13,HDFC,1842.0,1887.07,1831.3,1859.18,2273378,2.7444
2024-03-14,HDFC,1850.2,1865.16,1810.03,1837.59,1685126,-1.1613
2024-03-15,HDFC,1822.42,1854.49,1799.67,1827.08,5364626,-0.5722
2024-03-18,HDFC,1857.52,1886.29,1830.54,1858.42,1411648,1.7151
2024-03-19,HDFC,1839.03,1862.01,1806.98,1834.49,1329234,-1.2873
2024-03-20,HDFC,1871.35,1886.25,1830.5,1858.38,1841237,1.3019
2024-03-21,HDFC,1840.25,1885.55,1829.82,1857.68,2622566,-0.0374
2024-03-22,HDFC,1793.94,1822.72,1768.85,1795.78,2359566,-3.332
2024-03-25,HDFC,1784.6,1826.41,1772.43,1799.42,2352067,0.2027
2024-03-26,HDFC,1789.89,1829.41,1775.34,1802.37,8382645,0.164
2024-03-27,HDFC,1806.9,1835.87,1781.6,1808.73,2516443,0.3529
2024-03-28,HDFC,1836.07,1855.48,1800.64,1828.06,4611025,1.0685
2024-03-29,HDFC,1827.36,1872.57,1817.22,1844.89,5852759,0.9208
2024-04-01,HDFC,1847.47,1873.26,1817.89,1845.58,4659020,0.0369
2024-04-02,HDFC,1892.99,1905.96,1849.63,1877.8,2663082,1.7458
2024-04-03,HDFC,1864.91,1895.88,1839.85,1867.86,2343892,-0.5289
2024-04-04,HDFC,1876.02,1904.71,1848.41,1876.56,6524711,0.4656
2024-04-05,HDFC,1870.41,1880.31,1824.74,1852.52,3939185,-1.2809
2024-04-08,HDFC,1800.79,1822.78,1768.9,1795.84,1823867,-3.06
2024-04-09,HDFC,1787.53,1801.93,1748.67,1775.3,9921756,-1.1435
2024-04-10,HDFC,1767.5,1805.17,1751.81,1778.49,4443871,0.1794
2024-04-11,HDFC,1732.83,1762.24,1710.15,1736.2,2317011,-2.378
2024-04-12,HDFC,1728.76,1739.2,1687.8,1713.5,5367236,-1.3071
2024-04-15,HDFC,1767.23,1784.71,1731.96,1758.33,3694549,2.6163
2024-04-16,HDFC,1754.74,1777.6,1725.06,1751.33,1516165,-0.3984
2024-04-17,HDFC,1759.79,1790.23,1737.31,1763.77,3033853,0.7106
2024-04-18,HDFC,1753.71,1767.49,1715.25,1741.37,3141963,-1.2702
2024-04-19,HDFC,1694.59,1731.55,1680.37,1705.96,4589501,-2.0332
2024-04-22,HDFC,1674.89,1705.68,1655.26,1680.47,2523675,-1.4942
2024-04-23,HDFC,1712.51,1733.37,1682.14,1707.75,6486487,1.6234
2024-04-24,HDFC,1705.83,1726.31,1675.28,1700.79,3984759,-0.4075
2024-04-25,HDFC,1700.54,1729.99,1678.86,1704.42,4023277,0.2135
2024-04-26,HDFC,1685.1,1712.06,1661.46,1686.76,5390828,-1.0362
2024-04-29,HDFC,1701.53,1731.67,1680.49,1706.08,2893573,1.1453
2024-04-30,HDFC,1751.3,1768.71,1716.44,1742.57,3358740,2.139
2024-05-01,HDFC,1810.32,1828.88,1774.82,1801.85,1022816,3.4015
2024-05-02,HDFC,1831.0,1847.28,1792.68,1819.98,2398751,1.0064
2024-05-03,HDFC,1781.79,1821.02,1767.2,1794.11,5254520,-1.4217
2024-05-06,HDFC,1739.5,1770.33,1718.0,1744.16,5005204,-2.7838
2024-05-07,HDFC,1792.68,1805.92,1752.54,1779.23,4431819,2.0105
2024-05-08,HDFC,1738.73,1756.39,1704.48,1730.43,1345995,-2.7426
2024-05-09,HDFC,1732.01,1755.02,1703.15,1729.08,1496042,-0.0781
2024-05-10,HDFC,1761.44,1782.31,1729.63,1755.97,3208485,1.5548
2024-05-13,HDFC,1810.08,1827.82,1773.8,1800.81,6199419,2.5537
2024-05-14,HDFC,1780.6,1803.73,1750.42,1777.08,3754962,-1.3179
2024-05-15,HDFC,1790.68,1808.57,1755.11,1781.84,3050376,0.268
2024-05-16,HDFC,1777.27,1805.8,1752.42,1779.11,3728380,-0.1531
2024-05-17,HDFC,1774.58,1786.64,1733.84,1760.24,2905602,-1.0606
2024-05-20,HDFC,1777.26,1820.51,1766.7,1793.61,3257930,1.8956
2024-05-21,HDFC,1795.02,1836.62,1782.34,1809.48,1377556,0.8851
2024-05-22,HDFC,1781.91,1804.36,1751.03,1777.69,1664386,-1.7568
2024-05-23,HDFC,1762.7,1799.52,1746.33,1772.92,7796615,-0.2685
2024-05-24,HDFC,1780.67,1789.84,1736.94,1763.39,2277179,-0.5377
2024-05-27,HDFC,1774.51,1802.05,1748.78,1775.42,1097614,0.682
2024-05-28,HDFC,1820.69,1854.13,1799.33,1826.73,3794153,2.8904
2024-05-29,HDFC,1844.79,1864.02,1808.93,1836.48,3050509,0.5334
2024-05-30,HDFC,1828.63,1856.76,1801.88,1829.32,4799787,-0.3899
2024-05-31,HDFC,1812.48,1854.61,1799.8,1827.21,5125202,-0.1154
2024-06-03,HDFC,1823.7,1866.37,1811.21,1838.79,1221765,0.6338
2024-06-04,HDFC,1798.7,1818.44,1764.69,1791.56,5370430,-2.5683
2024-06-05,HDFC,1817.41,1849.32,1794.66,1821.99,8184568,1.6983
2024-06-06,HDFC,1822.73,1854.53,1799.72,1827.13,2301045,0.282
2024-06-07,HDFC,1834.19,1851.64,1796.92,1824.28,4391463,-0.1557
2024-06-10,HDFC,1813.21,1840.84,1786.43,1813.64,1645259,-0.5834
2024-06-11,HDFC,1811.77,1839.52,1785.15,1812.34,2097165,-0.0718
2024-06-12,HDFC,1794.41,1813.74,1760.13,1786.94,9133616,-1.4015
2024-06-13,HDFC,1759.0,1769.98,1717.66,1743.82,4833865,-2.413
2024-06-14,HDFC,1762.52,1784.62,1731.87,1758.25,1337691,0.8274
2024-06-17,HDFC,1732.98,1765.18,1713.01,1739.09,6123179,-1.0894
2024-06-18,HDFC,1746.5,1771.66,1719.3,1745.48,3331672,0.3673
2024-06-19,HDFC,1735.02,1766.94,1714.71,1740.82,2895503,-0.2668
2024-06-20,HDFC,1784.88,1801.72,1748.47,1775.1,4031909,1.9688
2024-06-21,HDFC,1786.35,1815.09,1761.44,1788.27,2322652,0.7419
2024-06-24,HDFC,1815.5,1845.66,1791.1,1818.38,3065082,1.684
2024-06-25,HDFC,1855.58,1867.26,1812.07,1839.67,2710584,1.1707
2024-06-26,HDFC,1870.41,1917.17,1860.51,1888.84,3943284,2.6728
2024-06-27,HDFC,1841.6,1872.74,1817.39,1845.06,2587100,-2.3176
2024-06-28,HDFC,1872.91,1914.5,1857.92,1886.21,1369120,2.23
2024-07-01,HDFC,1865.14,1892.39,1836.46,1864.42,3121133,-1.155
2024-07-02,HDFC,1829.72,1862.01,1806.98,1834.5,3974511,-1.6051
2024-07-03,HDFC,1812.55,1827.66,1773.64,1800.65,6038691,-1.8451
2024-07-04,HDFC,1780.55,1816.86,1763.16,1790.01,1406437,-0.5908
2024-07-05,HDFC,1793.0,1828.96,1774.91,1801.93,3785212,0.6662
2024-07-08,HDFC,1828.12,1867.47,1812.28,1839.87,7347317,2.1054
2024-07-09,HDFC,1788.06,1814.6,1760.97,1787.78,2179789,-2.8312
2024-07-10,HDFC,1813.42,1823.39,1769.5,1796.45,5114492,0.4845
2024-07-11,HDFC,1766.02,1797.01,1743.89,1770.45,1883637,-1.4471
2024-07-12,HDFC,1732.4,1763.72,1711.59,1737.66,1524861,-1.8521
2024-07-15,HDFC,1738.67,1749.6,1697.88,1723.74,2678089,-0.8011
2024-07-16,HDFC,1722.51,1752.59,1700.79,1726.69,4370527,0.1715
2024-07-17,HDFC,1698.62,1735.77,1684.47,1710.12,1506867,-0.9599
2024-07-18,HDFC,1686.68,1704.15,1653.78,1678.96,4416509,-1.822
2024-07-19,HDFC,1680.18,1694.1,1644.03,1669.06,938459,-0.5895
2024-07-22,HDFC,1672.1,1709.33,1658.81,1684.07,2606142,0.8993
2024-07-23,HDFC,1691.23,1720.09,1669.25,1694.67,3410755,0.6292
2024-07-24,HDFC,1694.05,1707.38,1656.92,1682.15,5093808,-0.7387
2024-07-25,HDFC,1675.4,1703.25,1652.91,1678.08,4638325,-0.2419
2024-07-26,HDFC,1658.39,1684.04,1634.27,1659.15,3306090,-1.1279
2024-07-29,HDFC,1668.37,1690.24,1640.28,1665.26,6078165,0.3681
2024-07-30,HDFC,1698.95,1712.7,1662.08,1687.39,2453656,1.3287
2024-07-31,HDFC,1670.8,1692.9,1642.86,1667.88,4653935,-1.1562
2024-08-01,HDFC,1645.99,1680.57,1630.9,1655.73,5373268,-0.7282
2024-08-02,HDFC,1669.51,1695.32,1645.21,1670.27,3141426,0.8777
2024-08-05,HDFC,1721.15,1760.13,1708.1,1734.11,3873585,3.8226
2024-08-06,HDFC,1765.0,1778.71,1726.14,1752.43,1977234,1.0559
2024-08-07,HDFC,1741.92,1774.43,1721.98,1748.2,5284540,-0.2409
2024-08-08,HDFC,1708.75,1747.23,1695.58,1721.4,3475266,-1.533
2024-08-09,HDFC,1737.32,1775.58,1723.1,1749.34,2169824,1.623
2024-08-12,HDFC,1719.06,1754.34,1702.49,1728.41,1108906,-1.1965
2024-08-13,HDFC,1725.27,1749.41,1697.71,1723.56,3521910,-0.2807
2024-08-14,HDFC,1704.27,1739.75,1688.32,1714.03,2384904,-0.5526
2024-08-15,HDFC,1717.89,1737.95,1686.58,1712.27,1577749,-0.103
2024-08-16,HDFC,1703.25,1713.68,1663.03,1688.36,3916540,-1.3965
2024-08-19,HDFC,1712.09,1738.7,1687.31,1713.01,6238698,1.46
2024-08-20,HDFC,1717.79,1750.64,1698.9,1724.77,2572896,0.6865
2024-08-21,HDFC,1720.56,1743.17,1691.64,1717.41,1745291,-0.4268
2024-08-22,HDFC,1706.95,1737.4,1686.05,1711.72,3258861,-0.3309
2024-08-23,HDFC,1702.7,1729.07,1677.96,1703.51,7883457,-0.4796
2024-08-26,HDFC,1718.69,1732.68,1681.47,1707.07,1108726,0.2089
2024-08-27,HDFC,1681.74,1712.91,1662.28,1687.59,2917460,-1.141
2024-08-28,HDFC,1663.73,1686.51,1636.66,1661.59,4384300,-1.5411
2024-08-29,HDFC,1642.43,1681.25,1631.56,1656.41,6494242,-0.3118
2024-08-30,HDFC,1666.06,1697.95,1647.76,1672.85,2566445,0.993
2024-09-02,HDFC,1695.16,1737.57,1686.22,1711.9,4124578,2.3338
2024-09-03,HDFC,1704.66,1742.87,1691.35,1717.11,2856084,0.3046
2024-09-04,HDFC,1751.06,1764.64,1712.48,1738.56,3478730,1.2492
2024-09-05,HDFC,1754.42,1786.72,1733.91,1760.31,4115808,1.2513
2024-09-06,HDFC,1762.57,1795.89,1742.81,1769.35,2380580,0.5131
2024-09-09,HDFC,1788.06,1808.78,1755.32,1782.05,4577569,0.7181
2024-09-10,HDFC,1775.36,1798.66,1745.5,1772.08,2668671,-0.5598
2024-09-11,HDFC,1740.38,1779.46,1726.87,1753.17,2475295,-1.0672
2024-09-12,HDFC,1729.89,1754.47,1702.62,1728.55,5271042,-1.4043
2024-09-13,HDFC,1718.17,1750.01,1698.29,1724.15,2022314,-0.2542
2024-09-16,HDFC,1726.6,1757.5,1705.56,1731.53,2334391,0.428
2024-09-17,HDFC,1737.73,1748.84,1697.15,1722.99,2779138,-0.4931
2024-09-18,HDFC,1731.89,1748.12,1696.45,1722.29,2221364,-0.0411
2024-09-19,HDFC,1682.41,1709.66,1659.13,1684.4,1928392,-2.1998
2024-09-20,HDFC,1751.7,1768.26,1716.0,1742.13,3848010,3.4274
2024-09-23,HDFC,1800.58,1811.28,1757.75,1784.52,4110838,2.4331
2024-09-24,HDFC,1789.78,1807.19,1753.77,1780.48,2455061,-0.2261
2024-09-25,HDFC,1797.41,1815.56,1761.9,1788.73,1705168,0.4634
2024-09-26,HDFC,1820.16,1861.37,1806.35,1833.86,1969479,2.5229
2024-09-27,HDFC,1841.05,1884.03,1828.35,1856.19,4238142,1.2177
2024-09-30,HDFC,1857.88,1868.47,1813.24,1840.85,840920,-0.8262
2024-10-01,HDFC,1866.54,1883.37,1827.7,1855.54,3199686,0.7976
2024-10-02,HDFC,1823.91,1845.02,1790.49,1817.75,1542901,-2.0362
2024-10-03,HDFC,1827.77,1853.14,1798.37,1825.75,3839431,0.44
2024-10-04,HDFC,1835.81,1861.84,1806.81,1834.33,3273980,0.4697
2024-10-07,HDFC,1787.16,1810.26,1756.76,1783.51,2030422,-2.7704
2024-10-08,HDFC,1819.85,1838.66,1784.31,1811.48,8795496,1.5685
2024-10-09,HDFC,1826.45,1851.37,1796.65,1824.01,8135253,0.6915
2024-10-10,HDFC,1807.3,1842.86,1788.39,1815.62,3783566,-0.4597
2024-10-11,HDFC,1815.49,1836.01,1781.74,1808.88,5211766,-0.3716
2024-10-14,HDFC,1832.41,1859.8,1804.83,1832.31,2968803,1.2956
2024-10-15,HDFC,1815.21,1843.91,1789.41,1816.66,2957530,-0.8544
2024-10-16,HDFC,1813.46,1827.1,1773.1,1800.1,3281716,-0.9115
2024-10-17,HDFC,1764.16,1807.26,1753.84,1780.55,1930486,-1.0861
2024-10-18,HDFC,1815.53,1829.16,1775.1,1802.13,2188049,1.2121
2024-10-21,HDFC,1807.66,1847.18,1792.58,1819.88,1716739,0.985
2024-10-22,HDFC,1782.61,1816.12,1762.44,1789.28,1877504,-1.6817
2024-10-23,HDFC,1786.07,1820.81,1766.99,1793.9,2745395,0.2583
2024-10-24,HDFC,1808.91,1829.29,1775.22,1802.26,3915878,0.4659
2024-10-25,HDFC,1851.81,1862.35,1807.3,1834.83,5116464,1.8072
2024-10-28,HDFC,1814.89,1851.53,1796.81,1824.17,1616688,-0.5809
2024-10-29,HDFC,1811.43,1837.49,1783.18,1810.34,1848131,-0.7582
2024-10-30,HDFC,1832.87,1852.47,1797.72,1825.09,4332226,0.8152
2024-10-31,HDFC,1805.27,1838.28,1783.94,1811.11,2545419,-0.7662
2024-11-01,HDFC,1828.36,1857.16,1802.27,1829.72,2567226,1.0272
2024-11-04,HDFC,1842.9,1864.19,1809.09,1836.64,5239182,0.3787
2024-11-05,HDFC,1788.19,1816.33,1762.65,1789.49,2686561,-2.5674
2024-11-06,HDFC,1792.47,1809.98,1756.48,1783.23,1393256,-0.35
2024-11-07,HDFC,1795.43,1816.25,1762.57,1789.41,2190179,0.3468
2024-11-08,HDFC,1818.73,1836.08,1781.81,1808.94,5651447,1.0915
2024-11-11,HDFC,1792.44,1822.8,1768.92,1795.86,5500704,-0.7232
2024-11-12,HDFC,1782.0,1800.89,1747.67,1774.28,3439169,-1.2018
2024-11-13,HDFC,1759.63,1778.36,1725.8,1752.08,12666467,-1.2511
2024-11-14,HDFC,1766.57,1783.99,1731.26,1757.63,3240103,0.3164
2024-11-15,HDFC,1741.49,1785.32,1732.55,1758.93,1418136,0.0745
2022-01-03,WIPRO,418.23,421.81,409.35,415.58,2384649,-1.0526
2022-01-04,WIPRO,417.95,426.47,413.86,420.17,5886794,1.1035
2022-01-05,WIPRO,421.02,423.19,410.69,416.94,1761886,-0.7675
2022-01-06,WIPRO,412.97,419.24,406.85,413.04,3289800,-0.935
2022-01-07,WIPRO,410.31,419.15,406.76,412.96,9443029,-0.02
2022-01-10,WIPRO,424.83,431.68,418.92,425.3,2428892,2.9888
2022-01-11,WIPRO,416.31,425.37,412.8,419.08,3570007,-1.462
2022-01-12,WIPRO,410.15,413.69,401.46,407.57,3541306,-2.7465
2022-01-13,WIPRO,416.46,425.22,412.65,418.93,6762959,2.787
2022-01-14,WIPRO,419.56,429.33,416.64,422.99,8533672,0.9673
2022-01-17,WIPRO,413.41,418.06,405.71,411.88,6293420,-2.6245
2022-01-18,WIPRO,411.64,415.55,403.27,409.41,3018753,-0.6005
2022-01-19,WIPRO,409.72,419.26,406.87,413.06,3110457,0.8921
2022-01-20,WIPRO,414.85,418.25,405.89,412.07,5164608,-0.2397
2022-01-21,WIPRO,411.39,414.92,402.65,408.78,5112532,-0.7982
2022-01-24,WIPRO,411.01,415.88,403.59,409.73,1296168,0.2323
2022-01-25,WIPRO,419.55,429.62,416.92,423.27,3906117,3.3045
2022-01-26,WIPRO,418.59,428.31,415.65,421.98,1725707,-0.3046
2022-01-27,WIPRO,414.3,424.62,412.07,418.35,2876318,-0.862
2022-01-28,WIPRO,417.4,424.02,411.49,417.75,2184227,-0.1415
2022-01-31,WIPRO,416.27,420.1,407.69,413.9,4977858,-0.9236
2022-02-01,WIPRO,404.02,409.0,396.91,402.95,2791683,-2.6444
2022-02-02,WIPRO,402.53,408.66,396.58,402.62,3079967,-0.0829
2022-02-03,WIPRO,402.69,408.02,395.96,401.99,1504039,-0.1552
2022-02-04,WIPRO,399.45,403.69,391.76,397.72,5041400,-1.0622
2022-02-07,WIPRO,394.24,398.69,386.91,392.8,5599423,-1.2379
2022-02-08,WIPRO,392.22,396.14,384.43,390.28,2087850,-0.6401
2022-02-09,WIPRO,402.09,405.39,393.41,399.4,4630218,2.3364
2022-02-10,WIPRO,417.65,420.04,407.62,413.83,3081595,3.6122
2022-02-11,WIPRO,421.08,425.55,412.97,419.26,5515359,1.3129
2022-02-14,WIPRO,414.8,424.1,411.57,417.84,4214838,-0.3405
2022-02-15,WIPRO,413.69,417.59,405.24,411.42,4945452,-1.5364
2022-02-16,WIPRO,406.65,416.13,403.83,409.98,3067650,-0.3499
2022-02-17,WIPRO,418.82,427.81,415.16,421.48,3741556,2.8067
2022-02-18,WIPRO,426.51,432.13,419.36,425.75,3141954,1.0112
2022-02-21,WIPRO,434.45,437.3,424.38,430.84,2054949,1.1969
2022-02-22,WIPRO,426.79,434.09,421.26,427.68,5300185,-0.7339
2022-02-23,WIPRO,425.88,436.58,423.67,430.12,4964387,0.5718
2022-02-24,WIPRO,431.72,441.74,428.68,435.21,4118594,1.1825
2022-02-25,WIPRO,434.78,440.22,427.21,433.72,3336175,-0.3434
2022-02-28,WIPRO,426.94,430.43,417.71,424.07,2336232,-2.2238
2022-03-01,WIPRO,424.97,429.29,416.6,422.94,5731205,-0.2664
2022-03-02,WIPRO,416.03,418.25,405.89,412.07,3528620,-2.5712
2022-03-03,WIPRO,413.41,422.97,410.47,416.72,4209602,1.13
2022-03-04,WIPRO,412.74,420.23,407.81,414.02,2752645,-0.6498
2022-03-07,WIPRO,416.0,424.68,412.12,418.4,4466691,1.0588
2022-03-08,WIPRO,420.65,424.92,412.36,418.64,2853965,0.0567
2022-03-09,WIPRO,424.8,435.17,422.31,428.74,1499551,2.4137
2022-03-10,WIPRO,431.09,439.52,426.53,433.02,3158963,0.9987
2022-03-11,WIPRO,438.65,449.08,435.81,442.44,4061187,2.1757
2022-03-14,WIPRO,448.75,453.97,440.55,447.26,9207345,1.0885
2022-03-15,WIPRO,440.39,448.13,434.89,441.51,3428711,-1.2854
2022-03-16,WIPRO,437.62,440.13,427.12,433.62,5717208,-1.7865
2022-03-17,WIPRO,443.4,447.07,433.86,440.46,4018835,1.5773
2022-03-18,WIPRO,440.15,449.19,435.91,442.55,3335902,0.4732
2022-03-21,WIPRO,436.14,441.96,428.9,435.43,2552349,-1.6084
2022-03-22,WIPRO,434.66,441.05,428.02,434.53,3673730,-0.2056
2022-03-23,WIPRO,430.21,439.5,426.51,433.0,2108230,-0.3522
2022-03-24,WIPRO,443.88,447.98,434.74,441.36,4095696,1.9302
2022-03-25,WIPRO,441.31,447.02,433.81,440.41,3938111,-0.2152
2022-03-28,WIPRO,439.04,450.05,436.75,443.4,1895155,0.6778
2022-03-29,WIPRO,437.75,448.47,435.21,441.84,2475463,-0.3505
2022-03-30,WIPRO,434.45,444.11,430.99,437.55,1720524,-0.9714
2022-03-31,WIPRO,447.98,452.1,438.74,445.42,3302743,1.7981
2022-04-01,WIPRO,442.7,448.67,435.41,442.04,3021261,-0.7586
2022-04-04,WIPRO,444.83,454.35,440.92,447.64,5009611,1.2668
2022-04-05,WIPRO,461.2,464.47,450.74,457.6,2280029,2.2259
2022-04-06,WIPRO,459.88,468.4,454.55,461.48,2266220,0.8463
2022-04-07,WIPRO,460.91,464.62,450.89,457.75,3097334,-0.8069
2022-04-08,WIPRO,450.29,455.61,442.14,448.88,3544581,-1.9386
2022-04-11,WIPRO,463.29,474.01,460.0,467.0,2237568,4.0381
2022-04-12,WIPRO,476.48,481.28,467.06,474.17,3112688,1.5349
2022-04-13,WIPRO,480.95,486.14,471.77,478.95,1891469,1.0084
2022-04-14,WIPRO,491.31,501.87,487.04,494.45,3684194,3.2361
2022-04-15,WIPRO,507.5,512.69,497.53,505.11,2712232,2.1551
2022-04-18,WIPRO,510.64,519.99,504.62,512.3,4205794,1.424
2022-04-19,WIPRO,511.21,521.25,505.85,513.55,9532003,0.2434
2022-04-20,WIPRO,512.2,521.29,505.88,513.59,3930973,0.0072
2022-04-21,WIPRO,521.94,533.63,517.86,525.75,3060415,2.3677
2022-04-22,WIPRO,516.18,524.61,509.1,516.85,3311850,-1.6912
2022-04-25,WIPRO,529.01,533.29,517.52,525.41,2421786,1.6546
2022-04-26,WIPRO,516.11,518.99,503.65,511.32,2015739,-2.681
2022-04-27,WIPRO,503.42,509.74,494.68,502.21,2425709,-1.7815
2022-04-28,WIPRO,500.6,510.06,494.98,502.52,3119822,0.0618
2022-04-29,WIPRO,509.98,522.63,507.19,514.91,3067478,2.4653
2022-05-02,WIPRO,519.8,523.57,508.09,515.83,6204311,0.1787
2022-05-03,WIPRO,516.3,522.42,506.98,514.7,2457402,-0.2191
