review_id,customer_id,product_id,category,review_text,rating
9018,7005,721,Electronics,earbuds life earbuds sound charging earbuds wireless very the,3
9019,7186,482,Books,okay is bad a okay good okay the,2
9020,2421,688,Electronics,earbuds sound sound very earbuds battery poor charging screen very screen the,1
9021,4128,326,Food,bad a item the is is a okay item okay the,4
9022,5627,731,Home,the is bad a a okay a good the,2
9023,4697,562,Books,the very item a product product good the,4
9024,6294,385,Beauty,okay item good very okay item good the,1
9025,9835,420,Electronics,earbuds charging very poor very charging screen the the,3
9026,6611,447,Food,a product is is item bad the,1
9027,7063,591,Home,the a bad okay is is the okay very bad a the,2
9028,4967,977,Beauty,product the very is the a item the the,2
9029,7510,973,Home,okay product item okay bad product okay okay good product the,5
9030,6534,466,Clothing,the cotton very the the cotton fabric dress the,1
9031,8951,324,Books,bad very bad a bad the,5
9032,1437,353,Food,is okay very good very the okay good item bad product the,2
9033,9336,608,Food,good bad item item the bad the product the,2
9034,7050,407,Food,bad the bad a a good very good product okay the,5
9035,6784,490,Home,product the okay okay very is product product very product the the,4
9036,4339,580,Clothing,color fit is fabric is cotton is the very shirt size the,5
9037,8539,655,Electronics,earbuds screen very very screen battery screen sound very the,3
9038,7465,411,Food,the product product product a good the is very the,4
9039,5321,617,Electronics,very sound wireless is sound wireless screen life poor the,1
9040,7470,674,Food,a product bad bad product very the a the the,2
9041,2076,347,Home,a product very item bad very a bad the okay the,3
9042,8890,867,Clothing,cotton size a dress color very is the dress cotton a the embroidery,3
9043,4246,983,Beauty,product item very a item good okay bad good very the,1
9044,2154,307,Electronics,earbuds life life life life earbuds charging charging earbuds poor life life the,5
9045,3100,407,Electronics,earbuds life is the battery life screen is very excellent the,2
9046,5595,655,Home,product good item bad product the,4
9047,6037,898,Books,good good the a the a very the product very product the,1
9048,4048,510,Electronics,poor charging is excellent life the battery earbuds the,1
9049,7875,537,Home,a product is very a very bad a the the,2
9050,4915,322,Home,bad bad item good is the,5
9051,9415,273,Electronics,is the is battery life very is excellent wireless charging the,5
9052,8528,304,Food,product product good is good okay the,1
9053,1394,845,Electronics,battery screen is earbuds charging is is earbuds the excellent wireless the,1
9054,2735,287,Electronics,earbuds battery charging excellent sound is screen is the battery is very sound the,3
9055,3592,335,Home,a product is okay is product bad product the,4
9056,7718,239,Beauty,item very very good item the,1
9057,7865,323,Electronics,earbuds excellent life battery very is charging the wireless screen earbuds is the,4
9058,2690,924,Food,very item good the product product the,3
9059,1022,309,Electronics,earbuds life is is life is wireless poor screen excellent is charging the,1
9060,3169,266,Books,item okay very the the item is product good the,3
9061,9991,303,Books,the product product item good okay a good the,1
9062,8985,321,Food,is item a good bad bad the good the item the,2
9063,7327,191,Clothing,dress embroidery fit shirt fit shirt the size the,3
9064,5807,843,Electronics,screen charging life charging charging sound screen the,3
9065,8675,374,Beauty,is the product very product okay product is the,3
9066,8972,403,Electronics,charging sound poor excellent is screen wireless the,4
9067,6672,315,Electronics,life charging battery is life poor earbuds the,3
9068,6650,885,Home,okay a the bad good the,5
9069,3584,414,Food,very bad the very item a product okay okay the,5
9070,7774,509,Beauty,bad item okay a item product bad a the a a the,1
9071,5108,690,Books,product good item very okay the bad okay okay good the,3
9072,4934,843,Electronics,the life is life excellent screen wireless the,3
9073,1450,477,Home,a is a is very product very a the,5
9074,1876,340,Clothing,very is very fabric a is the,3
9075,8439,534,Electronics,sound battery poor charging very poor poor screen is battery poor the,1
9076,2443,194,Books,is product good the very the a bad the,5
9077,6808,316,Electronics,earbuds charging the sound wireless earbuds earbuds earbuds the,5
9078,2446,539,Home,good is a a product the bad product bad very the,4
9079,1421,892,Beauty,is a the the good the,3
9080,5020,868,Beauty,item very a good okay good product good okay item a very the,4
9081,8164,599,Books,good product okay very good item the,3
9082,6200,540,Books,product item okay item very product okay very is good the,4
9083,7779,940,Clothing,the fit dress color cotton is dress cotton cotton dress color the,3
9084,3990,422,Clothing,size dress cotton dress is the,5
9085,6135,829,Books,okay okay good product the good item the the,4
9086,1139,323,Books,bad good okay item the the,5
9087,8167,970,Clothing,embroidery cotton shirt fit a embroidery a fit the the,5
9088,6870,205,Books,okay a is is the is is bad the,3
9089,1857,856,Home,product product the okay a good product is product product the bad the,5
9090,9102,939,Clothing,fabric is very the a the embroidery color very the size the,5
9091,6139,165,Food,a a a okay bad bad okay okay bad the,1
9092,9557,442,Books,product okay item okay okay a the is okay the,4
9093,9067,165,Food,good okay bad very very the,3
9094,2974,322,Home,a product product item item the,1
9095,2924,978,Beauty,good very very is is bad bad very the,2
9096,4426,131,Books,the product bad product item product very product okay the the,3
9097,7617,810,Beauty,item good bad item product the,4
9098,6859,207,Electronics,earbuds screen poor wireless sound very the,5
9099,5281,538,Food,is is item okay a okay is the,4
9100,7789,290,Clothing,color fit a fabric very embroidery color dress cotton cotton fit shirt the,5
9101,9727,205,Food,is is okay is product the the the,3
9102,7005,951,Home,very good is okay bad item the,1
9103,6858,657,Electronics,charging sound screen is earbuds life earbuds sound life very the,3
9104,3471,931,Food,good very a the a item the the,4
9105,9944,123,Electronics,wireless screen battery the is the screen is screen excellent battery earbuds the,2
9106,6892,408,Food,good the the bad is the,3
9107,5017,983,Food,item item is the item the,4
9108,5165,996,Home,good item a very good a item is the,2
9109,9704,911,Electronics,earbuds sound poor is poor earbuds wireless poor the sound the,5
9110,7973,312,Books,a good bad bad is bad is very okay is the,3
9111,7974,515,Home,is is bad the the very is good the,4
9112,8302,802,Beauty,product is is okay good the the,3
9113,1750,677,Electronics,earbuds poor sound charging battery earbuds sound screen battery life screen the earbuds the,5
9114,2750,394,Home,a okay good item a okay okay the the the good the,2
9115,7947,662,Food,item very product okay okay the very product the,4
9116,9043,169,Clothing,fabric fit cotton fabric embroidery cotton cotton cotton the,3
9117,9283,850,Clothing,is a is a very fabric cotton color embroidery fit cotton size the,3
9118,9190,846,Food,bad good good a the is the,4
9119,9644,640,Books,item is okay good item a product the a the,5
9120,4172,257,Food,a very a okay okay item a bad item the okay product the,3
9121,2409,437,Books,a is bad very is product is okay a the the,1
9122,6860,183,Electronics,the battery is excellent sound charging the,2
9123,5386,287,Food,is is item item the is the,3
9124,4496,652,Beauty,product the a product the very bad good product bad is okay the,1
9125,1774,398,Food,bad the the okay okay a okay is product okay the the,5
9126,1680,752,Food,product very is a okay item very the very item the,4
9127,3089,755,Beauty,bad the is is very okay is the the good product product the,2
9128,3690,231,Electronics,earbuds wireless sound sound excellent very sound excellent wireless battery poor earbuds life the,5
9129,9394,513,Books,a good very very product is a a a good a the the,4
9130,1784,769,Food,the bad is is good the very good the,4
9131,3136,353,Beauty,product is item a product the the,5
9132,7272,653,Books,very a okay a bad very is okay okay a the,3
9133,7467,259,Clothing,the fit is dress size very size embroidery embroidery the,4
9134,4680,322,Books,good the very item okay product product good item the product the,2
9135,1103,936,Home,item the is is the okay very bad a good product is the,3
9136,8554,680,Clothing,fabric is size is the a the the,3
9137,3751,361,Home,product okay the okay okay okay bad very the,3
9138,6953,175,Home,a a good very item the okay very is the,5
9139,3991,379,Electronics,earbuds very poor sound earbuds earbuds life screen wireless life is sound the,2
9140,3016,276,Beauty,very is is a is very bad the,4
9141,8165,204,Clothing,a cotton dress shirt fit cotton is fit the,3
9142,2049,256,Electronics,charging life earbuds charging sound life the,1
9143,7434,731,Books,a item very item very is is a item the the the,4
9144,6690,671,Home,good okay product good bad very good is bad okay item item the,5
9145,7151,111,Beauty,product is a is very the is product product the,1
9146,7134,115,Books,very bad product good product the bad product product good very the,3
9147,9771,137,Food,the bad product okay good bad the,1
9148,3898,272,Food,item good is the product the,1
9149,3095,130,Clothing,dress cotton fit very embroidery size very color a size size the the,3
9150,9534,754,Books,item the item item product product item a okay the product is the,5
9151,6463,321,Clothing,fabric shirt dress cotton fit cotton shirt shirt size fabric very dress the,5
9152,9041,865,Clothing,the color size size color shirt very shirt fabric the,2
9153,8013,343,Home,very very a a good a a product is the the okay the,3
9154,7941,465,Food,bad okay very is very the,2
9155,2773,939,Books,item is is bad item bad is item very is a the,3
9156,9512,502,Home,item good the good very very very the very very item the,3
9157,5338,374,Electronics,earbuds charging charging very sound earbuds charging wireless excellent the,2
9158,6202,670,Home,the the product a is bad a okay very item item the,4
9159,1499,870,Beauty,the okay good good item good the okay okay is okay the,5
9160,2270,512,Books,product product item a item is bad a the,3
9161,5908,182,Beauty,okay product good okay very item is bad the,5
9162,1111,800,Electronics,excellent charging the charging poor very screen the,4
9163,4886,780,Clothing,the embroidery shirt size a is color embroidery fabric very the,2
9164,2231,679,Clothing,very cotton size very very a size very is very fabric the the,2
9165,5392,384,Food,product is very very good good okay bad bad bad very the,2
9166,9969,603,Books,the very very product the a product bad a the,1
9167,5642,322,Electronics,earbuds wireless charging is the sound is battery sound the the,3
9168,9767,970,Books,very bad item item bad product is the,2
9169,2888,851,Books,a item product is is product the very the,3
9170,2514,339,Electronics,excellent battery is battery is screen the,3
9171,5734,136,Books,okay product very very product the,5
9172,5711,841,Clothing,size embroidery embroidery fabric the the,1
9173,6444,449,Books,a okay okay product bad bad the,5
9174,3696,140,Books,bad a very a good the very is good the,4
9175,2770,103,Clothing,dress a a size fit embroidery size a embroidery color the,5
9176,7433,214,Electronics,earbuds life is wireless the battery is sound life excellent sound sound the,1
9177,4760,291,Books,good okay good good good the product okay very very the,1
9178,8832,307,Books,a item very bad bad good the,3
9179,1919,950,Clothing,fabric is a cotton color the is the size the,1
9180,7833,172,Clothing,is dress color very is fabric the,5
9181,2581,563,Clothing,is cotton fit a color a fabric a dress the,2
9182,9147,366,Clothing,shirt a color fabric very embroidery the,5
9183,2117,450,Books,bad item the good product the product good the the,3
9184,8826,456,Food,okay good a bad very very the very the,2
9185,6772,878,Food,is good is is good the,3
9186,3470,474,Beauty,good the is good bad the,1
9187,9668,161,Books,very very very item good okay bad the bad the,5
9188,6567,678,Food,the bad is product bad product a is item item bad item the,5
9189,4780,143,Electronics,earbuds screen poor wireless battery screen screen screen life wireless screen excellent battery the,2
9190,5753,501,Electronics,earbuds battery excellent is excellent earbuds the,4
9191,2870,990,Food,a is a very very is good item product good item the,3
9192,4903,265,Electronics,sound very excellent earbuds excellent poor poor wireless charging is earbuds the,4
9193,4152,903,Home,bad bad okay is bad product bad very very the the the,1
9194,8223,808,Food,a product item product the item the okay a item bad okay the,3
9195,5457,109,Clothing,dress a shirt fit a fabric cotton color embroidery the the,5
9196,9256,350,Books,bad a good okay very okay the,1
9197,1937,226,Electronics,earbuds life very earbuds is is wireless the,5
9198,2800,693,Electronics,life earbuds wireless charging wireless is screen sound earbuds is is the,1
9199,3832,325,Books,the good is good item product the very good good item the the,2
9200,6811,358,Beauty,the is the is item a item very very the,1
9201,4748,351,Food,bad bad okay the very product item good is good bad okay the,2
9202,9550,986,Beauty,good product a good the a okay product the,1
9203,3100,548,Electronics,life earbuds screen battery screen charging wireless sound the,1
9204,8704,387,Home,product product good very is the,2
9205,5130,791,Books,is is good is product the the,5
9206,9425,137,Electronics,earbuds wireless earbuds battery very charging poor the,2
9207,9628,849,Beauty,item bad very okay the the,1
9208,4903,407,Beauty,is bad okay okay okay good the the,3
9209,7445,589,Home,good item bad product item a the,3
9210,8206,364,Clothing,very embroidery color embroidery size size is very fit fabric the,4
9211,9278,369,Food,a a okay good item the product the,5
9212,9032,944,Books,bad very good bad the the,3
9213,2141,116,Beauty,bad bad bad bad a the,5
9214,6904,518,Books,is very item very good product okay the,1
9215,7913,865,Books,product product a item the the bad product is a product the,2
9216,5876,216,Clothing,is dress shirt cotton embroidery the,5
9217,7413,197,Electronics,life poor life battery charging wireless sound earbuds earbuds battery charging the,1
9218,8259,801,Books,the bad is product okay very item very bad the,3
9219,6705,316,Books,product item the very product product good very the,4
9220,4863,764,Electronics,earbuds very life excellent sound poor earbuds wireless charging screen life screen poor the,5
9221,3355,405,Beauty,very the a okay okay the good very good item the,4
9222,2678,723,Food,good good bad okay item the good good is bad item good the,2
9223,9617,918,Books,the good the a the is okay bad the,5
9224,7979,919,Clothing,shirt very is embroidery size the,4
9225,8557,341,Electronics,poor is is the very battery very the,1
9226,6390,741,Books,a bad bad very very a a good a the okay the the,5
9227,9153,669,Electronics,earbuds poor battery excellent earbuds very screen battery very charging the,4
9228,4032,268,Books,bad good bad good item good okay the,1
9229,1033,603,Home,is bad the good very product the,5
9230,8257,479,Home,is a is a bad bad good a the,1
9231,8214,318,Food,the product item okay bad okay product item the,1
9232,5810,826,Food,very the product very a bad the,1
9233,5648,326,Electronics,earbuds life the very earbuds is is charging life sound sound earbuds wireless the,2
9234,6701,776,Electronics,earbuds battery poor life battery charging very earbuds screen excellent poor wireless the,4
9235,7209,821,Beauty,product a is a very okay a good very bad okay the,3
9236,9441,569,Food,a very product good product item a product good a very the,1
9237,5727,187,Clothing,is size a fit very embroidery color very very the,2
9238,5945,584,Books,item product very good bad the product the,5
9239,1273,961,Books,item the the item a good okay very is the,4
9240,5696,365,Electronics,earbuds earbuds very wireless battery the,2
9241,6138,719,Electronics,wireless life is poor charging charging charging the,1
9242,8513,999,Beauty,the very the the the item the,4
9243,6022,367,Clothing,size color very color dress the is fabric dress the,1
9244,7290,233,Beauty,is product is a bad the item product good the,3
9245,4620,665,Electronics,battery poor the poor the charging battery is charging is the excellent the,4
9246,8942,578,Beauty,okay the product is is bad bad bad the,1
9247,4222,903,Electronics,earbuds wireless screen screen the very the,3
9248,5695,800,Clothing,cotton dress dress fit very the,2
9249,9833,547,Food,bad is is bad bad product okay the,1
9250,5821,656,Beauty,a the okay item is product product bad product the,2
9251,2345,966,Electronics,is poor the charging excellent screen very the,2
9252,1174,848,Food,a good a good is a the,3
9253,7624,365,Home,bad very good is is the,1
9254,7072,942,Beauty,good okay okay good the product good the,1
9255,9872,832,Clothing,dress fit fabric embroidery size very embroidery a the,4
9256,8760,339,Clothing,the a color fit fit fit embroidery size very the the,2
9257,9367,764,Clothing,cotton is shirt color the fabric the the,4
9258,9423,964,Electronics,earbuds sound very charging very very screen life the,4
9259,8869,934,Electronics,poor very battery earbuds battery life the sound charging excellent the,3
9260,4232,217,Food,okay product product a a item product very a a the,3
9261,1864,647,Electronics,earbuds sound life earbuds sound excellent battery screen wireless very the,4
9262,7724,174,Electronics,earbuds sound sound is very battery life sound very very is the,1
9263,9463,477,Books,good okay bad is the item good is product product the,1
9264,6041,507,Clothing,embroidery color fabric a is color the,2
9265,4374,531,Food,item product good the a the,2
9266,3481,298,Books,okay item is a a very product the,4
9267,8149,627,Clothing,a cotton very fit very fit color dress fit the,3
9268,2162,334,Beauty,bad item is bad very item product okay bad item okay a the,3
9269,4811,771,Food,very is very a good item the item the,2
9270,5331,960,Home,the is very is is bad okay product bad item is product the,1
9271,2210,820,Books,bad the a a product product item okay the very the,3
9272,8197,320,Books,the product product bad item product is item very item the the,2
9273,6213,482,Food,product a a bad item okay item the,2
9274,2012,741,Home,okay okay bad a very item the okay the,5
9275,6049,478,Clothing,size a dress color color the,4
9276,9261,423,Electronics,poor earbuds life excellent earbuds sound the,1
9277,1930,252,Clothing,shirt a color a embroidery shirt shirt cotton the,1
9278,1617,584,Home,item very bad a item item item okay item bad good the,3
9279,6158,530,Electronics,earbuds excellent the sound screen poor excellent wireless poor the,4
9280,2035,745,Clothing,size is is very fabric the very dress shirt cotton is the,1
9281,2964,794,Clothing,embroidery is fit cotton dress embroidery color fit is very the the,5
9282,2879,640,Clothing,is cotton cotton size fabric color is embroidery embroidery embroidery the the,1
9283,7690,390,Electronics,earbuds battery the life battery battery earbuds sound sound battery poor life is the,5
9284,8919,764,Beauty,is good good okay okay good okay very a the,3
9285,8264,357,Home,is bad good good is good bad okay bad the good the the,5
9286,8310,245,Electronics,earbuds life screen wireless excellent is sound charging poor sound earbuds the,2
9287,5379,441,Home,bad product product is very product very the bad the,4
9288,6047,983,Home,is bad the a very good the,5
9289,1831,640,Home,product item a the a good okay item product good very product the,3
9290,4329,515,Food,a a okay is very good the a very is is product the,3
9291,9279,324,Books,product okay a okay a the,5
9292,9106,490,Clothing,shirt very is cotton dress very very the,4
9293,3015,293,Food,item product item very is bad product good is bad bad the,5
9294,2245,961,Food,a good the okay product okay the good a the,5
9295,1801,277,Clothing,size color very size is is a size is a fit embroidery the embroidery,2
9296,8182,661,Clothing,the fabric fit fit size shirt color fabric cotton the,4
9297,5192,181,Home,the product very product a the okay product item bad product bad the,3
9298,5196,945,Electronics,earbuds life charging charging earbuds excellent life earbuds the,2
9299,3091,681,Electronics,earbuds the battery the battery wireless is wireless is very the,3
9300,7428,516,Home,item bad bad okay good the good item is product item the,5
9301,2847,531,Electronics,battery earbuds wireless charging poor excellent excellent excellent wireless the,5
9302,9114,992,Electronics,life screen the excellent battery poor charging excellent wireless battery the,1
9303,9687,352,Home,okay item okay product good good very the,3
9304,1621,324,Clothing,cotton color very fit embroidery is dress fit dress the,4
9305,4172,258,Beauty,is very the a item a bad is bad a okay very the,5
9306,6742,407,Home,a okay item good bad very is bad the,3
9307,2768,251,Electronics,earbuds earbuds is excellent battery life excellent life sound life life earbuds the,5
9308,4908,219,Electronics,wireless earbuds earbuds wireless screen poor charging battery the,1
9309,9428,190,Books,the okay the bad very good the product the,1
9310,4314,322,Electronics,earbuds the sound battery charging battery the screen life the,3
9311,9318,152,Clothing,cotton cotton dress color cotton color the,1
9312,2413,494,Electronics,earbuds the screen excellent very excellent screen the,1
9313,9624,658,Beauty,is product product okay item bad a the,3
9314,9445,114,Beauty,item item the item bad is bad very good the,5
9315,1587,673,Electronics,earbuds wireless earbuds wireless poor battery the,5
9316,5160,994,Beauty,good the product very the very the,3
9317,3611,388,Books,the bad item okay very the a the,3
9318,4043,187,Electronics,earbuds life charging battery sound excellent battery earbuds battery life the,1
9319,5398,678,Beauty,product good product good is good the,4
9320,9098,497,Clothing,size embroidery fabric color embroidery very fabric is a size the the,3
9321,1852,432,Books,okay the item product item product a good the,2
9322,8191,844,Home,very a is is is very very item the the,2
9323,8287,345,Home,a bad okay bad okay is a very the,3
9324,5075,356,Home,very is is good bad very the,1
9325,1182,926,Beauty,the the okay product very bad the,5
9326,6159,306,Beauty,okay is product bad product the good product the good item the the,2
9327,3312,811,Electronics,earbuds sound very life poor life poor very earbuds charging screen screen the,3
9328,6260,831,Food,a item item a a good product a very a the,5
9329,6699,152,Beauty,very the very a very the bad very the,5
9330,4388,626,Beauty,okay bad product is okay good item the,4
9331,1741,232,Books,very the bad a product very a item okay the,2
9332,6148,970,Clothing,the fit is dress color cotton is dress size the is the,3
9333,6534,963,Home,good item bad very okay bad okay is the,5
9334,5136,124,Electronics,earbuds wireless screen charging very the poor is poor earbuds the,3
9335,3430,109,Clothing,fabric dress is a cotton the,1
9336,7848,920,Clothing,color fit fit a is size very the the,2
9337,1259,135,Books,product item very okay the item product the,3
9338,2451,886,Beauty,bad the is product is product bad the,2
9339,8890,480,Food,the bad is very okay item a item product a a the,1
9340,6713,230,Electronics,earbuds is very wireless earbuds battery life excellent earbuds the,4
9341,2905,814,Electronics,earbuds battery charging is excellent very sound life sound earbuds wireless the,2
9342,6045,622,Books,item bad good very good is is the,4
9343,7639,167,Electronics,earbuds very excellent wireless excellent battery battery very excellent very wireless poor poor the,1
9344,7630,775,Food,very the okay okay bad very bad is a item very a the,2
9345,7512,520,Home,product product bad is very okay bad item product is good a the,2
9346,8009,712,Books,the the bad product a the okay is the,2
9347,5470,719,Books,very item item product okay item the the,1
9348,5848,709,Beauty,item is good the a very okay is item the the,1
9349,9142,511,Books,item the product bad very very item okay the,5
9350,9048,163,Home,item very the very good the good the the a a the,4
9351,8897,296,Clothing,fit the size very the the,4
9352,2967,622,Food,okay item is the okay the,1
9353,8421,753,Books,okay bad is okay okay the,1
9354,3088,893,Electronics,earbuds very battery the is poor life wireless the earbuds very screen life the,1
9355,8777,744,Home,the good product bad is good product very item the,1
9356,7494,646,Books,item is okay okay a is very very item the,5
9357,9274,372,Food,very product okay bad item the item a good very good good the,5
9358,1556,444,Books,okay very bad very bad okay item a okay the,3
9359,3164,311,Home,is product is okay the bad the,2
9360,7280,805,Beauty,bad product okay okay very bad good very a the,5
9361,8705,808,Clothing,color color fabric very the the,3
9362,7015,908,Clothing,embroidery cotton fabric color is shirt embroidery the,1
9363,1632,644,Home,is okay a item bad bad the,5
9364,3982,628,Books,is good okay item good okay the the,4
9365,4651,207,Beauty,is product the a very very is good the,5
9366,1919,174,Books,okay item product the a item okay product the,4
9367,1510,259,Home,is is the is very okay good the,5
9368,8193,885,Clothing,embroidery embroidery shirt cotton the dress color color the,2
9369,7967,917,Books,is bad item good the a very product very very bad okay the,1
9370,6589,377,Home,the okay very okay the a a very the,2
9371,1268,503,Food,item item is item okay the,2
9372,3125,451,Beauty,good good okay the very good product is the good is a the,3
9373,8682,895,Food,product good item product item the the,4
9374,5373,145,Home,the item the good very a item item good very bad the,3
9375,7636,102,Clothing,a color size is very very shirt size the,1
9376,7715,168,Clothing,shirt is embroidery a dress embroidery a cotton is shirt size the,1
9377,2934,480,Beauty,good item is is very is product good the,1
9378,6825,873,Clothing,a a dress size the size embroidery is is very the,1
9379,9694,463,Electronics,earbuds is screen excellent very the charging is screen is poor the,2
9380,7456,102,Electronics,very screen the the earbuds is excellent charging earbuds wireless the the,3
9381,8161,972,Books,is the item good good okay a item the,2
9382,3711,915,Electronics,earbuds charging the earbuds the excellent is poor screen wireless sound screen the,3
9383,9330,750,Beauty,okay okay bad good the is item the,5
9384,7260,526,Clothing,cotton fit cotton a embroidery fit size the,2
9385,4911,522,Beauty,okay a good a the item item very the,2
9386,9395,391,Home,good okay the good is bad bad is the item the,2
9387,1837,849,Food,item is very product bad okay a product very the,5
9388,8837,649,Beauty,good is product item item is product good bad the,5
9389,4824,246,Books,okay okay okay very bad okay is is the,2
9390,6789,646,Home,the product good product the good good a is good the,4
9391,2312,482,Books,the okay the a item product very product good okay is okay the,2
9392,1051,131,Clothing,very dress fabric color cotton fit a dress the shirt a color the,5
9393,1397,928,Clothing,embroidery the a dress embroidery the,2
9394,8430,331,Books,item okay bad bad item is the the,4
9395,5894,628,Food,product very is is very the,2
9396,1845,909,Books,product bad okay okay okay item item very okay a is bad the,4
9397,7720,402,Food,a is item bad okay the item good okay the the item the,1
9398,6669,640,Clothing,fit cotton dress color embroidery the very dress the,5
9399,6441,885,Food,item okay the good is bad very the,5
9400,7964,115,Clothing,embroidery a cotton is embroidery dress cotton shirt is fabric the,3
9401,7740,615,Books,the very okay okay the the,4
9402,7826,946,Books,is the item item is okay item the,1
9403,5783,379,Electronics,earbuds sound life battery very life charging life life battery wireless screen is the,5
9404,8615,791,Clothing,is embroidery is fit embroidery color size cotton dress fit embroidery cotton the,1
9405,2525,344,Electronics,earbuds screen screen screen life poor earbuds earbuds is battery poor the,1
9406,4771,196,Food,very a is product bad is okay is a good the,3
9407,7319,139,Home,good item is product okay a the the,2
9408,7111,289,Home,product okay bad is item the a product is item the,4
9409,9493,359,Home,bad good okay a very good the item okay the,2
9410,4988,883,Food,a good is bad bad good a product product good the,2
9411,6073,690,Books,a very bad bad a the is a a the,3
9412,9917,978,Books,the very product bad good product product the good the,1
9413,7212,141,Electronics,is earbuds life sound sound wireless excellent the screen the,2
9414,2979,388,Beauty,bad item good the a okay is very the,2
9415,8386,380,Books,very the product very a okay the,5
9416,5569,684,Home,okay is is item very product a bad is bad the,1
9417,3674,415,Clothing,is cotton very size color the,2
9418,7352,591,Electronics,the poor poor earbuds is screen the wireless very charging life the,3
9419,7007,757,Electronics,life life battery the the very excellent the,3
9420,5526,750,Electronics,is earbuds is wireless charging wireless the,3
9421,8237,976,Electronics,earbuds screen is earbuds excellent poor earbuds life charging sound excellent poor screen the,4
9422,6430,926,Clothing,embroidery very dress the color cotton fabric is cotton fabric the,1
9423,3671,684,Books,item bad bad okay very okay is product item bad the the,2
9424,8785,860,Beauty,the okay item a good the,4
9425,7442,637,Beauty,item okay bad item good is the,3
9426,2002,798,Electronics,very life wireless the poor battery poor the,2
9427,6583,950,Electronics,earbuds life wireless excellent life excellent charging screen screen life excellent very the,2
9428,4777,508,Food,item okay very bad okay the,5
9429,8500,258,Clothing,embroidery fabric dress dress fabric embroidery size the very very very size the embroidery,3
9430,2822,845,Electronics,earbuds screen life life screen earbuds sound excellent battery life the charging battery the,5
9431,5794,123,Books,okay item item good a good bad bad the,3
9432,2843,552,Electronics,earbuds screen the is battery very battery earbuds battery life excellent life sound the,3
9433,2722,261,Home,is is product is a okay okay bad okay is a okay the,2
9434,9553,302,Beauty,okay item a bad product product okay the very a item okay the,2
9435,6710,953,Clothing,color shirt a color dress shirt size a a very fit embroidery the,3
9436,7564,936,Food,is bad good good is the,3
9437,3159,431,Home,okay product product very okay the,2
9438,4832,861,Food,good is item the product a the,4
9439,2817,616,Food,good is okay bad very item product item product the,5
9440,9158,119,Electronics,earbuds the the battery excellent sound charging excellent the the very the,3
9441,6993,236,Food,the product is good okay good product the,5
9442,9692,845,Clothing,embroidery the color fit fabric fabric fabric very the,3
9443,5947,523,Books,a very good okay the the,5
9444,7457,706,Clothing,fit dress very the color a dress the,1
9445,1080,175,Books,is the bad bad the very product product okay good item the,4
9446,1118,834,Clothing,fit cotton cotton cotton a cotton the,2
9447,7781,970,Home,good bad very a product a the item is very a the,4
9448,3493,885,Electronics,sound charging screen excellent sound the,2
9449,1891,133,Books,bad is item product the the bad product the very is the,2
9450,8505,425,Food,the item product a item item product okay product the,5
9451,6478,120,Books,good a item very okay okay the the bad item bad the,4
9452,3764,615,Food,item item very the item good the the the is the,5
9453,7009,585,Electronics,earbuds charging charging screen sound sound excellent earbuds earbuds wireless sound the,4
9454,5219,203,Electronics,life the excellent earbuds charging excellent earbuds screen excellent the,1
9455,4191,449,Home,is a good product product good product the,3
9456,7606,738,Home,is good product product a bad the good good okay item product the,1
9457,8688,455,Home,bad item bad is item the,1
9458,1450,527,Home,bad bad a the good very good a the,4
9459,3970,799,Books,is okay is very a a the a okay the very the,4
9460,7007,431,Clothing,the fit the cotton dress a is is is the,3
9461,9781,561,Books,bad bad good item item product product the good the,1
9462,5455,804,Home,a item very a product the item the,3
9463,8893,944,Electronics,earbuds poor sound very poor excellent the is is sound battery the,3
9464,3113,596,Clothing,fabric a is embroidery is color cotton a color fit the,1
9465,1244,701,Food,very product very product very a bad is the okay the,4
9466,8804,712,Beauty,good okay a bad product the,2
9467,3335,472,Clothing,the fabric size shirt fit dress color fabric size color color very the,5
9468,2650,266,Home,okay item okay is the is very item okay the,1
9469,4260,566,Books,is is product product is okay okay product very the,5
9470,5522,296,Food,product product the bad good is item bad is the,5
9471,5946,824,Books,a good item okay item the good product the the,3
9472,9385,132,Books,a a okay bad good item the the,2
9473,5468,721,Beauty,item is is good good item good the,4
9474,3883,410,Home,very product item the product okay is good is the,3
9475,2227,153,Clothing,very the the the dress fabric color shirt a size the,5
9476,9669,237,Food,a very very the bad good good bad the,2
9477,2957,968,Food,the good item item good very a the product good bad the,4
9478,7264,745,Food,the the a good okay item is is the the,5
9479,2427,915,Books,the is the okay good a is the,1
9480,3935,732,Home,product is good okay is good very is is the,2
9481,3421,717,Home,a the product good is the,1
9482,9862,662,Beauty,okay item okay item the bad product the,1
9483,2938,901,Electronics,the sound the excellent the very wireless earbuds charging the the the,5
9484,4486,430,Home,very very okay very good very a bad very product product is the,2
9485,9148,293,Beauty,is okay item very okay is is the,3
9486,9968,158,Clothing,size fabric color shirt fit size cotton a very very the,3
9487,5162,816,Clothing,size very a embroidery dress the,5
9488,4962,706,Clothing,is cotton dress a fit very dress is is color embroidery the,3
9489,2262,780,Home,product is is bad a good the,3
9490,8888,719,Electronics,earbuds poor charging is charging charging earbuds excellent wireless the,4
9491,8102,209,Beauty,good bad a product item okay good good okay the,1
9492,9241,734,Beauty,product okay very okay bad is item the,1
