review_id,category,rating,sentiment_label,language,review_text
8639,Clothing,5,Positive,English,happy good great happy love
8640,Food,3,Neutral,English,shipping arrived item okay shipping
8641,Electronics,3,Neutral,English,item item arrived arrived shipping
8642,Clothing,3,Neutral,English,average item product arrived shipping
8643,Electronics,5,Positive,Code-mixed,great excellent love good great bahut accha
8644,Clothing,3,Neutral,English,arrived okay arrived product product
8645,Electronics,5,Positive,English,excellent love good perfect amazing
8646,Electronics,1,Negative,Code-mixed,worst unhappy broke unhappy broke bakwas
8647,Clothing,3,Neutral,English,product item arrived product average
8648,Clothing,5,Positive,Code-mixed,amazing amazing good excellent excellent m maza aa gaya
8649,Clothing,5,Positive,English,happy amazing perfect good love
8650,Clothing,5,Positive,Code-mixed,perfect good perfect happy love vadiya
8651,Electronics,5,Positive,English,good amazing excellent perfect excellent
8652,Beauty,5,Positive,English,perfect love happy excellent amazing
8653,Electronics,5,Positive,English,great perfect great great great
8654,Clothing,5,Positive,English,good happy perfect good love
8655,Electronics,5,Positive,English,amazing amazing happy love excellent
8656,Clothing,3,Neutral,English,shipping arrived shipping product shipping
8657,Electronics,5,Positive,English,perfect happy great perfect happy
8658,Clothing,5,Positive,English,perfect amazing amazing perfect happy
8659,Food,5,Positive,Code-mixed,love excellent happy great good vadiya
8660,Home,5,Positive,English,happy great amazing good great
8661,Clothing,1,Negative,English,broke refund terrible terrible refund
8662,Electronics,5,Positive,English,excellent perfect great perfect excellent
8663,Electronics,3,Neutral,English,product okay product product average
8664,Clothing,5,Positive,Code-mixed,perfect amazing love good perfect m maza aa gaya
8665,Food,1,Negative,English,refund terrible waste worst worst
8666,Electronics,1,Negative,Code-mixed,broke terrible waste refund unhappy bakwas
8667,Electronics,5,Positive,English,excellent good happy amazing perfect
8668,Clothing,5,Positive,English,excellent happy good love happy
8669,Electronics,5,Positive,English,good amazing amazing love perfect
8670,Electronics,1,Negative,English,bad broke broke terrible refund
8671,Electronics,5,Positive,English,good amazing perfect excellent good
8672,Electronics,5,Positive,English,happy love happy great good
8673,Electronics,5,Positive,English,love happy good excellent amazing
8674,Electronics,5,Positive,English,good excellent love happy excellent
8675,Electronics,3,Neutral,English,average okay product shipping arrived
8676,Electronics,5,Positive,English,good love good amazing happy
8677,Clothing,5,Positive,English,happy happy great amazing great
8678,Electronics,5,Positive,English,good amazing happy love amazing
8679,Electronics,5,Positive,English,love love perfect good happy
8680,Clothing,1,Negative,English,worst waste refund unhappy terrible
8681,Home,5,Positive,English,love love great amazing excellent
8682,Food,5,Positive,Code-mixed,good great perfect excellent amazing superb kaam
8683,Electronics,3,Neutral,English,arrived shipping average arrived item
8684,Electronics,3,Neutral,English,product item okay arrived arrived
8685,Books,3,Neutral,English,arrived arrived average product shipping
8686,Clothing,3,Neutral,English,okay arrived arrived item arrived
8687,Electronics,3,Neutral,Code-mixed,item product arrived shipping item theek hai
8688,Food,3,Neutral,English,okay average okay average okay
8689,Electronics,1,Negative,English,refund bad terrible refund unhappy
8690,Electronics,5,Positive,English,amazing great great great perfect
8691,Clothing,5,Positive,English,love happy perfect good great
8692,Beauty,5,Positive,English,excellent good great love good
8693,Food,5,Positive,Code-mixed,excellent perfect perfect excellent perfect bahut accha
8694,Clothing,5,Positive,English,great perfect happy good perfect
8695,Clothing,5,Positive,English,amazing perfect amazing excellent perfect
8696,Electronics,5,Positive,English,good excellent great excellent love
8697,Electronics,5,Positive,English,happy great great excellent great
8698,Electronics,5,Positive,English,love happy good happy great
8699,Books,3,Neutral,English,product average average average arrived
8700,Electronics,5,Positive,Code-mixed,love love great love excellent vadiya
8701,Electronics,1,Negative,English,worst waste refund waste waste
8702,Electronics,5,Positive,English,perfect great love perfect good
8703,Home,5,Positive,English,great excellent great perfect amazing
8704,Clothing,5,Positive,English,amazing happy excellent excellent amazing
8705,Clothing,1,Negative,English,bad unhappy unhappy refund unhappy
8706,Electronics,1,Negative,English,worst waste worst broke waste
8707,Clothing,5,Positive,Code-mixed,amazing perfect good good perfect superb kaam
8708,Home,3,Neutral,English,shipping average arrived average shipping
8709,Clothing,5,Positive,English,perfect amazing excellent happy love
8710,Clothing,5,Positive,English,good amazing perfect amazing perfect
8711,Electronics,5,Positive,English,perfect amazing perfect perfect amazing
8712,Home,5,Positive,English,happy amazing excellent perfect amazing
8713,Electronics,5,Positive,English,amazing good happy good excellent
8714,Electronics,5,Positive,English,good love great good love
8715,Electronics,5,Positive,English,excellent love love great amazing
8716,Electronics,1,Negative,English,broke broke broke broke terrible
8717,Clothing,5,Positive,Code-mixed,perfect good excellent amazing excellent m maza aa gaya
8718,Electronics,5,Positive,English,amazing excellent love good great
8719,Electronics,5,Positive,English,amazing perfect happy excellent great
8720,Electronics,5,Positive,English,love love perfect love amazing
8721,Clothing,5,Positive,English,great great good great good
8722,Clothing,5,Positive,English,love love great amazing love
8723,Clothing,5,Positive,English,amazing excellent amazing love good
8724,Electronics,5,Positive,Code-mixed,perfect perfect love perfect perfect bahut accha
8725,Electronics,5,Positive,English,amazing love happy excellent good
8726,Beauty,3,Neutral,English,average product product arrived shipping
8727,Electronics,3,Neutral,English,item arrived okay average okay
8728,Electronics,5,Positive,English,happy happy amazing happy perfect
8729,Clothing,5,Positive,English,excellent perfect happy good excellent
8730,Electronics,3,Neutral,English,item shipping shipping okay okay
8731,Books,5,Positive,English,happy happy love good good
8732,Electronics,5,Positive,English,good perfect great amazing happy
8733,Clothing,5,Positive,Code-mixed,good excellent love excellent perfect bahut accha
8734,Clothing,5,Positive,English,happy amazing love amazing perfect
8735,Electronics,3,Neutral,Code-mixed,arrived product average okay shipping theek hai
8736,Electronics,3,Neutral,English,product okay product product item
8737,Food,5,Positive,English,love love happy amazing perfect
8738,Electronics,1,Negative,English,broke worst refund unhappy waste
8739,Electronics,5,Positive,English,happy great happy happy happy
8740,Food,3,Neutral,English,average average product arrived arrived
8741,Books,5,Positive,English,happy excellent happy happy good
8742,Clothing,5,Positive,English,excellent great great love love
8743,Clothing,5,Positive,Code-mixed,perfect love happy perfect good m maza aa gaya
8744,Home,5,Positive,English,excellent good perfect love great
8745,Electronics,5,Positive,Code-mixed,good love good perfect excellent m maza aa gaya
8746,Clothing,5,Positive,English,love love happy excellent good
8747,Clothing,5,Positive,English,amazing amazing happy amazing happy
8748,Books,3,Neutral,English,shipping arrived okay arrived item
8749,Electronics,3,Neutral,English,average shipping okay okay shipping
8750,Clothing,3,Neutral,English,item product shipping okay average
8751,Electronics,3,Neutral,English,okay shipping product shipping okay
8752,Electronics,1,Negative,English,waste waste terrible unhappy broke
8753,Clothing,5,Positive,English,love amazing love great good
8754,Electronics,3,Neutral,English,average average item arrived shipping
8755,Clothing,5,Positive,English,great excellent happy amazing great
8756,Beauty,3,Neutral,Code-mixed,arrived arrived product item okay theek hai
8757,Electronics,3,Neutral,English,average okay average item shipping
8758,Beauty,5,Positive,English,good happy amazing amazing love
8759,Electronics,5,Positive,English,good love amazing amazing happy
8760,Food,5,Positive,English,love love love perfect happy
8761,Electronics,5,Positive,English,amazing great good excellent love
8762,Clothing,5,Positive,English,amazing excellent excellent great great
8763,Electronics,5,Positive,Code-mixed,excellent perfect love happy good superb kaam
8764,Home,5,Positive,English,amazing amazing happy love happy
8765,Clothing,5,Positive,English,good great love great love
8766,Clothing,5,Positive,Code-mixed,perfect happy love great great bahut accha
8767,Electronics,5,Positive,English,amazing perfect great excellent excellent
8768,Clothing,5,Positive,Code-mixed,excellent good perfect great love bahut accha
8769,Clothing,5,Positive,English,perfect excellent happy amazing love
8770,Clothing,5,Positive,English,happy excellent amazing good amazing
8771,Clothing,5,Positive,English,amazing good happy excellent great
8772,Clothing,5,Positive,English,great great happy excellent happy
8773,Electronics,3,Neutral,English,item shipping shipping item product
8774,Clothing,1,Negative,English,terrible worst worst bad terrible
8775,Clothing,5,Positive,English,happy excellent great perfect perfect
8776,Electronics,5,Positive,Code-mixed,love perfect perfect amazing amazing superb kaam
8777,Beauty,3,Neutral,English,average arrived average arrived item
8778,Electronics,1,Negative,English,waste refund unhappy broke worst
8779,Clothing,5,Positive,English,happy perfect love happy excellent
8780,Food,1,Negative,Code-mixed,broke bad unhappy bad broke paisa barbad
8781,Books,5,Positive,English,excellent amazing happy amazing excellent
8782,Electronics,1,Negative,English,broke bad unhappy worst worst
8783,Home,5,Positive,English,perfect good excellent perfect excellent
8784,Clothing,3,Neutral,English,average average product arrived item
8785,Clothing,5,Positive,Code-mixed,amazing happy amazing love great vadiya
8786,Electronics,5,Positive,English,love happy happy excellent great
8787,Electronics,5,Positive,English,perfect happy love amazing happy
8788,Electronics,5,Positive,English,great perfect happy amazing perfect
8789,Electronics,3,Neutral,Code-mixed,shipping product arrived item average theek hai
8790,Clothing,5,Positive,English,perfect good great amazing perfect
8791,Electronics,5,Positive,English,perfect amazing excellent excellent amazing
8792,Electronics,3,Neutral,English,item product okay item product
8793,Clothing,3,Neutral,English,arrived okay item arrived average
8794,Food,3,Neutral,Code-mixed,product okay item okay shipping theek hai
8795,Electronics,5,Positive,English,happy happy excellent perfect amazing
8796,Clothing,1,Negative,Code-mixed,waste refund worst refund bad cheated
8797,Clothing,5,Positive,Code-mixed,happy perfect good great amazing superb kaam
8798,Food,3,Neutral,English,arrived average item item arrived
8799,Electronics,5,Positive,English,perfect great perfect amazing great
8800,Electronics,3,Neutral,English,item shipping okay arrived arrived
8801,Food,5,Positive,English,great perfect great perfect great
8802,Beauty,5,Positive,English,amazing love excellent perfect happy
8803,Home,5,Positive,English,good perfect love perfect excellent
8804,Electronics,5,Positive,English,happy happy amazing perfect love
8805,Electronics,5,Positive,English,amazing amazing good happy good
8806,Food,5,Positive,English,amazing good love excellent excellent
8807,Clothing,5,Positive,English,love excellent happy great perfect
8808,Electronics,5,Positive,English,great great perfect love excellent
8809,Food,3,Neutral,English,product shipping shipping arrived average
8810,Clothing,3,Neutral,English,okay item average average item
8811,Clothing,3,Neutral,English,item shipping item product item
8812,Food,5,Positive,English,great happy happy amazing happy
8813,Electronics,3,Neutral,English,shipping product shipping shipping shipping
8814,Electronics,5,Positive,Code-mixed,love happy excellent happy perfect m maza aa gaya
8815,Home,5,Positive,Code-mixed,perfect great good great happy vadiya
8816,Clothing,5,Positive,English,amazing great perfect good good
8817,Electronics,5,Positive,English,amazing love great happy excellent
8818,Electronics,5,Positive,Code-mixed,perfect amazing happy amazing love bahut accha
8819,Electronics,5,Positive,English,amazing perfect good amazing good
8820,Electronics,5,Positive,English,excellent good amazing good love
8821,Electronics,5,Positive,English,perfect good great amazing good
8822,Clothing,5,Positive,English,perfect excellent love good love
8823,Electronics,5,Positive,Code-mixed,excellent excellent happy excellent happy bahut accha
8824,Clothing,5,Positive,English,good love great happy great
8825,Electronics,3,Neutral,English,average okay arrived item shipping
8826,Electronics,5,Positive,English,amazing love good great amazing
8827,Electronics,3,Neutral,English,item shipping shipping average arrived
8828,Electronics,5,Positive,English,excellent happy perfect excellent great
8829,Electronics,5,Positive,English,good perfect perfect perfect happy
8830,Home,5,Positive,English,love great great good excellent
8831,Electronics,5,Positive,English,amazing good great excellent perfect
8832,Electronics,5,Positive,English,amazing happy amazing perfect great
8833,Electronics,3,Neutral,English,arrived okay item product item
8834,Electronics,5,Positive,English,love great excellent happy perfect
8835,Beauty,5,Positive,English,amazing love great amazing perfect
8836,Books,5,Positive,English,happy excellent great good great
8837,Electronics,5,Positive,English,amazing perfect perfect happy love
8838,Electronics,5,Positive,Code-mixed,good love amazing happy amazing vadiya
8839,Electronics,3,Neutral,English,average item product shipping arrived
8840,Beauty,1,Negative,Code-mixed,broke unhappy terrible unhappy bad bekar quality
8841,Electronics,5,Positive,English,perfect love perfect excellent happy
8842,Electronics,3,Neutral,English,product shipping item average okay
8843,Electronics,5,Positive,English,happy great happy great happy
8844,Books,5,Positive,Code-mixed,amazing love perfect good happy superb kaam
8845,Books,3,Neutral,English,product item okay arrived shipping
8846,Electronics,5,Positive,English,great great amazing good perfect
8847,Beauty,5,Positive,English,excellent happy happy perfect perfect
8848,Electronics,5,Positive,English,happy excellent love excellent love
8849,Clothing,5,Positive,English,love amazing happy amazing amazing
8850,Electronics,5,Positive,English,love great excellent amazing perfect
8851,Electronics,3,Neutral,English,shipping arrived arrived okay item
8852,Electronics,5,Positive,English,good perfect amazing good amazing
8853,Clothing,5,Positive,Code-mixed,perfect perfect happy love great m maza aa gaya
8854,Electronics,5,Positive,English,great perfect excellent great great
8855,Clothing,5,Positive,English,excellent good happy excellent excellent
8856,Clothing,1,Negative,English,broke waste waste unhappy refund
8857,Electronics,5,Positive,English,excellent excellent amazing love love
8858,Clothing,5,Positive,English,happy love love perfect great
8859,Electronics,5,Positive,English,amazing excellent perfect happy happy
8860,Clothing,5,Positive,English,excellent love excellent excellent excellent
8861,Clothing,5,Positive,English,love happy love perfect excellent
8862,Electronics,5,Positive,English,perfect excellent perfect amazing great
8863,Clothing,5,Positive,English,amazing perfect love perfect amazing
8864,Electronics,5,Positive,English,happy love amazing amazing happy
8865,Electronics,5,Positive,English,love happy great great happy
8866,Clothing,5,Positive,English,perfect love love good happy
8867,Food,5,Positive,English,happy amazing love happy happy
8868,Electronics,5,Positive,English,great excellent perfect excellent perfect
8869,Beauty,5,Positive,English,good great perfect great happy
8870,Electronics,5,Positive,English,great great excellent happy excellent
8871,Clothing,5,Positive,English,perfect great love good amazing
8872,Home,5,Positive,English,perfect good perfect good perfect
8873,Clothing,5,Positive,English,love love love great good
8874,Clothing,5,Positive,English,perfect excellent excellent good excellent
8875,Clothing,5,Positive,English,excellent excellent happy excellent love
8876,Electronics,5,Positive,English,love perfect love excellent good
8877,Home,3,Neutral,Code-mixed,average average average shipping arrived theek hai
8878,Beauty,3,Neutral,English,product okay shipping average arrived
8879,Electronics,3,Neutral,English,product average item product arrived
8880,Electronics,5,Positive,English,love happy great excellent good
8881,Food,3,Neutral,English,shipping okay product arrived item
8882,Electronics,5,Positive,English,amazing happy good great excellent
8883,Electronics,3,Neutral,English,product product okay average shipping
8884,Electronics,5,Positive,English,happy love happy perfect love
8885,Electronics,1,Negative,English,worst worst refund worst broke
8886,Electronics,3,Neutral,English,shipping item arrived average okay
8887,Clothing,5,Positive,English,excellent happy amazing amazing perfect
8888,Electronics,3,Neutral,Code-mixed,okay arrived okay item shipping theek hai
8889,Food,3,Neutral,English,arrived product average average product
8890,Electronics,5,Positive,English,good good great excellent love
8891,Electronics,3,Neutral,English,okay okay arrived shipping average
8892,Clothing,5,Positive,English,perfect good amazing amazing amazing
8893,Electronics,5,Positive,English,great perfect amazing perfect good
8894,Food,5,Positive,English,perfect good good good love
8895,Electronics,5,Positive,Code-mixed,great great love excellent happy vadiya
8896,Electronics,5,Positive,English,love excellent love perfect perfect
8897,Clothing,3,Neutral,English,item shipping product okay product
8898,Clothing,5,Positive,English,perfect love good amazing good
8899,Electronics,5,Positive,English,amazing great great amazing love
8900,Clothing,5,Positive,English,perfect perfect perfect good good
8901,Beauty,5,Positive,Code-mixed,good happy amazing amazing excellent superb kaam
8902,Electronics,5,Positive,English,excellent perfect amazing amazing great
8903,Home,5,Positive,English,love amazing great amazing perfect
8904,Electronics,5,Positive,English,excellent amazing love amazing happy
8905,Electronics,5,Positive,English,great happy excellent amazing good
8906,Clothing,5,Positive,English,perfect good good amazing happy
8907,Electronics,5,Positive,English,good good excellent perfect excellent
8908,Clothing,5,Positive,Code-mixed,good excellent great love happy superb kaam
8909,Clothing,1,Negative,English,refund broke worst worst terrible
8910,Electronics,5,Positive,English,excellent perfect amazing good happy
8911,Electronics,5,Positive,Code-mixed,great excellent excellent good perfect m maza aa gaya
8912,Electronics,5,Positive,English,good perfect love good love
8913,Food,3,Neutral,English,average product okay shipping shipping
8914,Electronics,5,Positive,English,great perfect great good great
8915,Clothing,5,Positive,English,amazing great amazing perfect perfect
8916,Home,3,Neutral,English,product okay shipping item item
8917,Food,3,Neutral,English,average arrived average average arrived
8918,Electronics,5,Positive,English,perfect good great perfect perfect
8919,Electronics,3,Neutral,English,okay item shipping item product
8920,Electronics,3,Neutral,English,arrived product average product okay
8921,Food,3,Neutral,English,arrived product okay product item
8922,Home,3,Neutral,English,okay item okay shipping product
8923,Clothing,5,Positive,English,excellent good amazing happy excellent
8924,Beauty,5,Positive,English,good excellent amazing great love
8925,Electronics,5,Positive,English,great happy great good love
8926,Electronics,3,Neutral,Code-mixed,arrived okay item item average theek hai
8927,Electronics,5,Positive,English,great good happy good excellent
8928,Beauty,5,Positive,English,perfect good good excellent great
8929,Clothing,5,Positive,English,great great love amazing good
8930,Electronics,5,Positive,English,good love perfect love amazing
8931,Electronics,5,Positive,English,good great perfect happy amazing
8932,Electronics,1,Negative,Code-mixed,terrible bad refund worst unhappy cheated
8933,Books,1,Negative,English,bad unhappy bad bad terrible
8934,Electronics,3,Neutral,English,product product average product okay
8935,Clothing,5,Positive,English,happy great good love good
8936,Clothing,5,Positive,English,amazing great amazing amazing great
8937,Electronics,5,Positive,English,good perfect amazing excellent excellent
8938,Electronics,1,Negative,English,bad refund refund waste worst
8939,Electronics,5,Positive,English,love great love perfect perfect
8940,Electronics,5,Positive,English,happy great excellent amazing happy
8941,Electronics,3,Neutral,English,arrived okay product item item
8942,Electronics,3,Neutral,Code-mixed,shipping average shipping shipping item theek hai
8943,Clothing,5,Positive,Code-mixed,perfect great great great excellent m maza aa gaya
8944,Books,5,Positive,English,happy love amazing perfect good
8945,Electronics,5,Positive,Code-mixed,excellent perfect happy good perfect m maza aa gaya
8946,Food,5,Positive,English,great excellent excellent happy good
8947,Electronics,5,Positive,English,love excellent happy good love
8948,Electronics,5,Positive,Code-mixed,happy love amazing good love superb kaam
8949,Electronics,1,Negative,English,unhappy waste worst bad refund
8950,Books,5,Positive,English,excellent excellent amazing excellent love
8951,Electronics,5,Positive,English,love excellent love love good
8952,Electronics,3,Neutral,Code-mixed,shipping average product average arrived theek hai
8953,Electronics,5,Positive,English,love amazing perfect good happy
8954,Books,5,Positive,English,amazing great amazing good excellent
8955,Clothing,5,Positive,English,amazing great love amazing excellent
8956,Electronics,3,Neutral,English,item product average okay product
8957,Electronics,3,Neutral,English,arrived product item shipping item
8958,Food,5,Positive,English,happy excellent great excellent amazing
8959,Clothing,3,Neutral,English,average average average product arrived
8960,Electronics,5,Positive,Code-mixed,great happy good excellent amazing vadiya
8961,Electronics,5,Positive,English,great excellent perfect love amazing
8962,Clothing,5,Positive,English,perfect perfect perfect good perfect
8963,Electronics,5,Positive,English,excellent great good good perfect
8964,Clothing,3,Neutral,English,shipping product item shipping item
8965,Electronics,1,Negative,English,refund bad unhappy worst worst
8966,Clothing,5,Positive,English,amazing happy happy good good
8967,Clothing,3,Neutral,English,arrived arrived shipping arrived item
8968,Electronics,5,Positive,Code-mixed,good great happy happy excellent superb kaam
8969,Electronics,5,Positive,English,good excellent great perfect perfect
8970,Home,5,Positive,English,great great excellent perfect amazing
8971,Electronics,1,Negative,English,unhappy terrible unhappy refund worst
8972,Food,5,Positive,English,great happy love love love
8973,Electronics,5,Positive,English,excellent amazing amazing perfect great
8974,Electronics,5,Positive,English,perfect amazing great good excellent
8975,Food,5,Positive,English,happy amazing good excellent good
8976,Electronics,5,Positive,English,good love great good good
8977,Food,5,Positive,English,amazing happy perfect love love
8978,Electronics,5,Positive,English,happy good happy great good
8979,Electronics,5,Positive,English,perfect great perfect excellent love
8980,Food,5,Positive,English,excellent amazing perfect great good
8981,Electronics,5,Positive,English,good perfect amazing good happy
8982,Books,5,Positive,English,good good excellent good good
8983,Electronics,5,Positive,English,happy good excellent good love
8984,Electronics,5,Positive,English,great amazing amazing love love
8985,Electronics,5,Positive,English,love good perfect great great
8986,Electronics,3,Neutral,English,item shipping okay average item
8987,Clothing,1,Negative,English,refund refund waste unhappy unhappy
8988,Beauty,1,Negative,English,bad waste terrible waste worst
8989,Electronics,3,Neutral,English,okay okay okay average item
8990,Electronics,5,Positive,English,love amazing happy excellent excellent
8991,Clothing,1,Negative,Code-mixed,waste waste broke waste refund bekar quality
8992,Clothing,5,Positive,English,amazing great good happy love
8993,Clothing,5,Positive,English,good happy excellent amazing good
8994,Electronics,3,Neutral,English,arrived item shipping shipping okay
8995,Electronics,5,Positive,Code-mixed,happy excellent happy good perfect superb kaam
8996,Clothing,5,Positive,English,perfect good excellent amazing happy
8997,Electronics,5,Positive,Code-mixed,great love perfect excellent love superb kaam
8998,Electronics,3,Neutral,English,okay okay average average shipping
8999,Electronics,3,Neutral,English,shipping item item arrived okay
9000,Electronics,5,Positive,English,good perfect great good happy
9001,Clothing,5,Positive,English,amazing good happy amazing great
9002,Electronics,3,Neutral,English,item okay arrived okay product
9003,Books,5,Positive,English,happy perfect love amazing happy
9004,Clothing,3,Neutral,English,product shipping okay average item
9005,Electronics,5,Positive,English,excellent good amazing happy good
9006,Beauty,5,Positive,English,excellent amazing perfect good perfect
9007,Electronics,1,Negative,English,bad worst terrible unhappy unhappy
9008,Electronics,5,Positive,English,great happy perfect perfect love
9009,Electronics,5,Positive,English,love good perfect excellent amazing
9010,Electronics,5,Positive,English,excellent perfect happy amazing great
9011,Home,3,Neutral,Code-mixed,average shipping average item okay theek hai
9012,Food,5,Positive,English,amazing good excellent love great
9013,Clothing,5,Positive,Code-mixed,happy amazing perfect love good bahut accha
9014,Clothing,5,Positive,English,love great excellent great excellent
9015,Home,5,Positive,English,excellent happy amazing love great
9016,Clothing,1,Negative,Code-mixed,bad waste terrible waste broke bakwas
9017,Electronics,5,Positive,English,excellent amazing happy happy perfect
9018,Clothing,5,Positive,English,perfect great great perfect happy
9019,Clothing,5,Positive,English,good amazing good excellent excellent
9020,Books,5,Positive,English,great love excellent amazing perfect
9021,Food,5,Positive,English,good good love excellent happy
9022,Electronics,5,Positive,English,good amazing great amazing happy
9023,Electronics,5,Positive,English,perfect great happy perfect good
9024,Clothing,5,Positive,English,amazing amazing excellent love good
9025,Electronics,5,Positive,English,amazing great good love excellent
9026,Electronics,3,Neutral,English,okay okay item product item
9027,Clothing,5,Positive,English,good happy happy good happy
9028,Home,1,Negative,English,terrible broke refund terrible terrible
9029,Electronics,5,Positive,English,amazing excellent amazing excellent good
9030,Clothing,5,Positive,English,perfect excellent good amazing amazing
9031,Electronics,3,Neutral,English,arrived arrived arrived shipping arrived
9032,Clothing,3,Neutral,English,item shipping average item arrived
9033,Food,5,Positive,English,good amazing amazing excellent excellent
9034,Beauty,5,Positive,English,amazing excellent amazing happy great
9035,Electronics,5,Positive,English,good excellent happy perfect excellent
9036,Food,5,Positive,English,love good good excellent perfect
9037,Electronics,3,Neutral,English,shipping item item arrived product
9038,Clothing,1,Negative,English,broke refund waste unhappy worst
9039,Clothing,3,Neutral,English,item arrived arrived product product
9040,Books,5,Positive,English,amazing happy amazing love good
9041,Clothing,5,Positive,English,happy good love perfect good
9042,Electronics,5,Positive,English,perfect amazing excellent love great
9043,Clothing,5,Positive,Code-mixed,amazing great excellent love love superb kaam
9044,Electronics,1,Negative,English,terrible refund broke broke unhappy
9045,Clothing,3,Neutral,English,okay item item average product
9046,Electronics,5,Positive,English,happy love happy excellent love
9047,Electronics,5,Positive,English,happy perfect good good perfect
9048,Clothing,5,Positive,English,perfect perfect love excellent happy
9049,Clothing,5,Positive,English,happy amazing excellent excellent good
9050,Clothing,3,Neutral,English,okay shipping okay okay okay
9051,Home,5,Positive,English,great happy love great excellent
9052,Beauty,5,Positive,English,amazing excellent great great great
9053,Clothing,5,Positive,English,good amazing excellent perfect amazing
9054,Clothing,5,Positive,English,good love great perfect great
9055,Food,5,Positive,English,excellent amazing love perfect excellent
9056,Home,5,Positive,English,love perfect great excellent perfect
9057,Clothing,3,Neutral,Code-mixed,arrived arrived item item okay theek hai
9058,Electronics,5,Positive,English,love happy good happy excellent
9059,Food,5,Positive,English,love good amazing love amazing
9060,Electronics,5,Positive,Code-mixed,excellent perfect good love happy vadiya
9061,Electronics,5,Positive,English,happy love excellent love excellent
9062,Electronics,5,Positive,English,happy good perfect happy love
9063,Electronics,5,Positive,English,great happy perfect love good
9064,Food,5,Positive,English,good great excellent perfect great
9065,Clothing,5,Positive,English,good excellent love excellent excellent
9066,Clothing,5,Positive,English,good excellent love happy great
9067,Beauty,5,Positive,English,perfect perfect perfect love amazing
9068,Electronics,5,Positive,English,love perfect perfect amazing happy
9069,Electronics,5,Positive,Code-mixed,happy love perfect amazing good vadiya
9070,Food,5,Positive,Code-mixed,good love happy amazing perfect m maza aa gaya
9071,Electronics,5,Positive,English,love excellent perfect love excellent
9072,Clothing,3,Neutral,English,okay okay product shipping shipping
9073,Electronics,5,Positive,English,happy great amazing good excellent
9074,Beauty,5,Positive,English,excellent happy good happy happy
9075,Clothing,5,Positive,Code-mixed,excellent happy perfect great happy bahut accha
9076,Electronics,1,Negative,Code-mixed,terrible refund unhappy bad refund bakwas
9077,Food,5,Positive,English,happy perfect excellent love perfect
9078,Food,5,Positive,English,excellent happy excellent excellent amazing
9079,Clothing,5,Positive,English,love perfect happy good happy
9080,Electronics,5,Positive,English,amazing amazing great happy excellent
9081,Food,5,Positive,English,love amazing good excellent great
9082,Electronics,5,Positive,English,great great perfect perfect great
9083,Food,5,Positive,English,good excellent amazing good great
9084,Electronics,3,Neutral,English,item arrived product item product
9085,Electronics,3,Neutral,English,average average okay product okay
9086,Food,5,Positive,English,good perfect good good perfect
9087,Electronics,5,Positive,English,great great love happy love
9088,Books,1,Negative,English,broke terrible terrible worst bad
9089,Electronics,5,Positive,English,happy good love excellent great
9090,Clothing,5,Positive,English,great love love happy happy
9091,Beauty,5,Positive,English,good great love love great
9092,Electronics,5,Positive,English,happy amazing love amazing happy
9093,Beauty,5,Positive,English,love great love excellent happy
9094,Clothing,5,Positive,English,great good happy great good
9095,Electronics,5,Positive,English,good love great love love
9096,Electronics,1,Negative,English,unhappy bad waste broke unhappy
9097,Electronics,5,Positive,Code-mixed,love perfect good love amazing vadiya
9098,Electronics,5,Positive,English,excellent love happy good perfect
9099,Food,5,Positive,English,good excellent perfect love perfect
9100,Clothing,5,Positive,English,great perfect good amazing perfect
9101,Electronics,5,Positive,English,amazing amazing amazing amazing happy
9102,Electronics,5,Positive,Code-mixed,happy love excellent excellent happy m maza aa gaya
9103,Home,3,Neutral,Code-mixed,item item okay okay shipping theek hai
9104,Electronics,3,Neutral,English,product okay okay average arrived
9105,Books,5,Positive,English,love happy perfect excellent great
9106,Electronics,1,Negative,English,bad bad broke refund refund
9107,Clothing,5,Positive,English,good love amazing excellent happy
9108,Food,1,Negative,English,waste refund refund bad broke
9109,Clothing,3,Neutral,Code-mixed,average okay item product arrived theek hai
9110,Food,5,Positive,English,perfect good love perfect good
9111,Electronics,5,Positive,English,good great amazing excellent happy
9112,Electronics,3,Neutral,English,shipping shipping arrived item product
9113,Clothing,5,Positive,English,love love happy excellent amazing
9114,Food,5,Positive,Code-mixed,excellent happy love excellent happy m maza aa gaya
9115,Home,3,Neutral,English,average item okay product item
9116,Electronics,3,Neutral,English,item shipping shipping average average
9117,Food,5,Positive,English,amazing great happy happy love
9118,Clothing,5,Positive,English,love amazing happy great excellent
9119,Electronics,5,Positive,Code-mixed,happy perfect excellent perfect love m maza aa gaya
9120,Clothing,5,Positive,English,amazing excellent perfect excellent happy
9121,Electronics,5,Positive,English,good love love perfect excellent
9122,Clothing,1,Negative,English,unhappy terrible broke terrible refund
9123,Electronics,3,Neutral,English,arrived okay okay okay okay
9124,Clothing,5,Positive,English,great great happy good excellent
9125,Electronics,3,Neutral,Code-mixed,average product arrived okay arrived theek hai
9126,Beauty,5,Positive,English,amazing love happy good love
9127,Clothing,1,Negative,English,terrible bad worst broke bad
9128,Electronics,5,Positive,English,great good excellent amazing excellent
9129,Food,1,Negative,English,worst terrible worst refund bad
